index,sample_id,label,attack,score_clean,prior_clean,energy_clean,score_adv,prior_adv,energy_adv,delta_score,delta_energy
1301,mantel_0364,21,ifgm_dgcnn,160492.453125,2180.052490234375,-158312.40625,160112.296875,2174.469970703125,-157937.828125,-380.15625,374.578125
1302,mantel_0365,21,ifgm_dgcnn,146564.21875,1821.5338134765625,-144742.6875,146474.734375,1823.295166015625,-144651.4375,-89.484375,91.25
1303,mantel_0366,21,ifgm_dgcnn,146278.703125,2474.866455078125,-143803.84375,146278.703125,2474.847900390625,-143803.859375,0.0,-0.015625
1304,mantel_0367,21,ifgm_dgcnn,132614.953125,2649.1728515625,-129965.78125,132586.046875,2653.74951171875,-129932.296875,-28.90625,33.484375
1305,mantel_0368,21,ifgm_dgcnn,138817.828125,2329.63623046875,-136488.1875,138651.28125,2326.866455078125,-136324.421875,-166.546875,163.765625
1306,mantel_0369,21,ifgm_dgcnn,136406.125,2631.29443359375,-133774.828125,136240.78125,2635.216552734375,-133605.5625,-165.34375,169.265625
1307,mantel_0370,21,ifgm_dgcnn,151734.53125,2445.1845703125,-149289.34375,151692.0,2443.87939453125,-149248.125,-42.53125,41.21875
1308,mantel_0371,21,ifgm_dgcnn,128828.7109375,2473.431396484375,-126355.28125,128479.5,2477.659912109375,-126001.84375,-349.2109375,353.4375
1309,mantel_0372,21,ifgm_dgcnn,143868.359375,2604.64794921875,-141263.71875,143831.453125,2614.89013671875,-141216.5625,-36.90625,47.15625
1310,mantel_0373,21,ifgm_dgcnn,153113.5625,2454.550537109375,-150659.015625,152974.828125,2459.576904296875,-150515.25,-138.734375,143.765625
1311,mantel_0374,21,ifgm_dgcnn,152608.296875,2244.988037109375,-150363.3125,152540.0625,2249.181640625,-150290.875,-68.234375,72.4375
1312,mantel_0375,21,ifgm_dgcnn,150796.90625,2898.143798828125,-147898.765625,150806.484375,2899.826171875,-147906.65625,9.578125,-7.890625
1313,mantel_0376,21,ifgm_dgcnn,139180.15625,2427.597900390625,-136752.5625,139076.0,2431.937255859375,-136644.0625,-104.15625,108.5
1314,mantel_0377,21,ifgm_dgcnn,150890.96875,2450.0087890625,-148440.953125,150716.984375,2453.423828125,-148263.5625,-173.984375,177.390625
1315,mantel_0378,21,ifgm_dgcnn,144689.578125,2663.768310546875,-142025.8125,144559.609375,2671.828369140625,-141887.78125,-129.96875,138.03125
1316,mantel_0379,21,ifgm_dgcnn,150286.15625,2472.35595703125,-147813.796875,150155.515625,2474.758056640625,-147680.75,-130.640625,133.046875
1317,mantel_0380,21,ifgm_dgcnn,134105.875,2698.616455078125,-131407.265625,134004.140625,2702.439453125,-131301.703125,-101.734375,105.5625
1318,mantel_0381,21,ifgm_dgcnn,130844.1953125,2682.551025390625,-128161.640625,130903.28125,2684.3173828125,-128218.9609375,59.0859375,-57.3203125
1319,mantel_0382,21,ifgm_dgcnn,153212.578125,2120.3212890625,-151092.25,153008.71875,2123.687744140625,-150885.03125,-203.859375,207.21875
1320,mantel_0383,21,ifgm_dgcnn,150849.484375,1934.7501220703125,-148914.734375,150614.421875,1938.8843994140625,-148675.53125,-235.0625,239.203125
1321,mantel_0384,21,ifgm_dgcnn,158231.09375,2488.714599609375,-155742.375,157940.359375,2490.126220703125,-155450.234375,-290.734375,292.140625
1322,monitor_0466,22,ifgm_dgcnn,143619.859375,1840.94384765625,-141778.921875,143575.546875,1842.8585205078125,-141732.6875,-44.3125,46.234375
1323,monitor_0467,22,ifgm_dgcnn,161832.765625,1724.5577392578125,-160108.203125,161461.859375,1731.3387451171875,-159730.515625,-370.90625,377.6875
1324,monitor_0468,22,ifgm_dgcnn,157296.890625,1874.78125,-155422.109375,157109.859375,1878.7415771484375,-155231.125,-187.03125,190.984375
1325,monitor_0469,22,ifgm_dgcnn,156298.0,2007.1187744140625,-154290.875,156083.0625,2007.48095703125,-154075.578125,-214.9375,215.296875
1326,monitor_0470,22,ifgm_dgcnn,156914.796875,2113.36083984375,-154801.4375,156495.984375,2111.10693359375,-154384.875,-418.8125,416.5625
1327,monitor_0471,22,ifgm_dgcnn,160269.546875,1853.3671875,-158416.1875,159866.140625,1857.1456298828125,-158009.0,-403.40625,407.1875
1328,monitor_0472,22,ifgm_dgcnn,126232.234375,2405.422607421875,-123826.8125,125733.0234375,2415.637451171875,-123317.3828125,-499.2109375,509.4296875
1329,monitor_0473,22,ifgm_dgcnn,158902.703125,1813.625732421875,-157089.078125,158485.40625,1824.9229736328125,-156660.484375,-417.296875,428.59375
1330,monitor_0474,22,ifgm_dgcnn,157520.265625,2018.275390625,-155501.984375,157199.375,2018.9510498046875,-155180.421875,-320.890625,321.5625
1331,monitor_0475,22,ifgm_dgcnn,159294.25,1952.1861572265625,-157342.0625,158761.765625,1956.73291015625,-156805.03125,-532.484375,537.03125
1332,monitor_0476,22,ifgm_dgcnn,153570.265625,1841.0050048828125,-151729.265625,153088.5625,1844.4246826171875,-151244.140625,-481.703125,485.125
1333,monitor_0477,22,ifgm_dgcnn,162392.125,1823.002197265625,-160569.125,162030.609375,1825.328857421875,-160205.28125,-361.515625,363.84375
1334,monitor_0478,22,ifgm_dgcnn,157549.453125,1835.3592529296875,-155714.09375,156850.046875,1837.793212890625,-155012.25,-699.40625,701.84375
1335,monitor_0479,22,ifgm_dgcnn,160054.515625,2020.343505859375,-158034.171875,159773.234375,2025.76171875,-157747.46875,-281.28125,286.703125
1336,monitor_0480,22,ifgm_dgcnn,160661.125,1946.764404296875,-158714.359375,160193.0,1954.4853515625,-158238.515625,-468.125,475.84375
1337,monitor_0481,22,ifgm_dgcnn,146368.203125,2338.613037109375,-144029.59375,145929.25,2345.0810546875,-143584.171875,-438.953125,445.421875
1338,monitor_0482,22,ifgm_dgcnn,143615.71875,1798.799072265625,-141816.921875,143254.203125,1802.2156982421875,-141451.984375,-361.515625,364.9375
1339,monitor_0483,22,ifgm_dgcnn,141690.953125,1947.1407470703125,-139743.8125,141367.203125,1948.840576171875,-139418.359375,-323.75,325.453125
1340,monitor_0484,22,ifgm_dgcnn,140337.8125,1889.5771484375,-138448.234375,139954.625,1894.3922119140625,-138060.234375,-383.1875,388.0
1341,monitor_0485,22,ifgm_dgcnn,156974.859375,1966.06494140625,-155008.796875,156467.359375,1968.3023681640625,-154499.0625,-507.5,509.734375
1342,monitor_0486,22,ifgm_dgcnn,157229.5,1856.3597412109375,-155373.140625,156663.265625,1862.8128662109375,-154800.453125,-566.234375,572.6875
1343,monitor_0487,22,ifgm_dgcnn,145738.421875,1643.1575927734375,-144095.265625,145422.8125,1648.155029296875,-143774.65625,-315.609375,320.609375
1344,monitor_0488,22,ifgm_dgcnn,131998.46875,2668.7041015625,-129329.765625,131883.15625,2681.418701171875,-129201.734375,-115.3125,128.03125
1345,monitor_0489,22,ifgm_dgcnn,153668.984375,2234.341064453125,-151434.640625,152966.296875,2241.819091796875,-150724.484375,-702.6875,710.15625
1346,monitor_0490,22,ifgm_dgcnn,145380.421875,1843.5501708984375,-143536.875,145030.3125,1850.580078125,-143179.734375,-350.109375,357.140625
1347,monitor_0491,22,ifgm_dgcnn,126209.984375,2100.130859375,-124109.8515625,125813.9765625,2119.392578125,-123694.5859375,-396.0078125,415.265625
1348,monitor_0492,22,ifgm_dgcnn,153723.203125,1854.4676513671875,-151868.734375,153589.046875,1854.5450439453125,-151734.5,-134.15625,134.234375
1349,monitor_0493,22,ifgm_dgcnn,162729.328125,2011.189697265625,-160718.140625,162515.078125,2012.218994140625,-160502.859375,-214.25,215.28125
1350,monitor_0494,22,ifgm_dgcnn,145559.40625,2321.93505859375,-143237.46875,145316.640625,2327.054931640625,-142989.578125,-242.765625,247.890625
1351,monitor_0495,22,ifgm_dgcnn,159789.375,2115.357666015625,-157674.015625,159615.25,2117.5087890625,-157497.734375,-174.125,176.28125
1352,monitor_0496,22,ifgm_dgcnn,132553.546875,1842.687255859375,-130710.859375,132187.15625,1849.07861328125,-130338.078125,-366.390625,372.78125
1353,monitor_0497,22,ifgm_dgcnn,134366.40625,2486.6708984375,-131879.734375,134187.171875,2489.5263671875,-131697.640625,-179.234375,182.09375
1354,monitor_0498,22,ifgm_dgcnn,146811.71875,1978.2381591796875,-144833.484375,146075.09375,1986.64404296875,-144088.453125,-736.625,745.03125
1355,monitor_0499,22,ifgm_dgcnn,151237.171875,1963.5634765625,-149273.609375,150806.484375,1970.547119140625,-148835.9375,-430.6875,437.671875
1356,monitor_0500,22,ifgm_dgcnn,133318.9375,1960.427734375,-131358.515625,133242.34375,1964.1495361328125,-131278.1875,-76.59375,80.328125
1357,monitor_0501,22,ifgm_dgcnn,144958.078125,2039.380615234375,-142918.703125,144528.703125,2052.198486328125,-142476.5,-429.375,442.203125
1358,monitor_0502,22,ifgm_dgcnn,162181.765625,2112.29296875,-160069.46875,161894.421875,2113.3291015625,-159781.09375,-287.34375,288.375
1359,monitor_0503,22,ifgm_dgcnn,158455.90625,2078.301513671875,-156377.609375,158261.078125,2081.855712890625,-156179.21875,-194.828125,198.390625
1360,monitor_0504,22,ifgm_dgcnn,160640.515625,1865.7159423828125,-158774.796875,160112.296875,1871.478515625,-158240.8125,-528.21875,533.984375
1361,monitor_0505,22,ifgm_dgcnn,159679.875,1756.12646484375,-157923.75,159232.375,1761.216796875,-157471.15625,-447.5,452.59375
1362,monitor_0506,22,ifgm_dgcnn,123339.5390625,2218.885498046875,-121120.65625,123339.5390625,2220.4697265625,-121119.0703125,0.0,1.5859375
1363,monitor_0507,22,ifgm_dgcnn,134514.78125,1998.3746337890625,-132516.40625,134335.765625,2000.492919921875,-132335.265625,-179.015625,181.140625
1364,monitor_0508,22,ifgm_dgcnn,159469.640625,1887.3114013671875,-157582.328125,158924.4375,1890.5322265625,-157033.90625,-545.203125,548.421875
1365,monitor_0509,22,ifgm_dgcnn,161913.265625,1658.7608642578125,-160254.5,161672.59375,1663.789794921875,-160008.796875,-240.671875,245.703125
1366,monitor_0510,22,ifgm_dgcnn,159372.015625,1899.4703369140625,-157472.546875,158912.203125,1909.73486328125,-157002.46875,-459.8125,470.078125
1367,monitor_0511,22,ifgm_dgcnn,155556.078125,1664.9990234375,-153891.078125,155516.21875,1666.014404296875,-153850.203125,-39.859375,40.875
1368,monitor_0512,22,ifgm_dgcnn,162892.546875,1903.465087890625,-160989.078125,162660.625,1908.8673095703125,-160751.75,-231.921875,237.328125
1369,monitor_0513,22,ifgm_dgcnn,157885.90625,1870.75390625,-156015.15625,157545.59375,1874.5625,-155671.03125,-340.3125,344.125
1370,monitor_0514,22,ifgm_dgcnn,159915.46875,2001.5343017578125,-157913.9375,159529.78125,2013.0914306640625,-157516.6875,-385.6875,397.25
1371,monitor_0515,22,ifgm_dgcnn,155667.015625,1618.8623046875,-154048.15625,155316.265625,1622.7537841796875,-153693.515625,-350.75,354.640625
1372,monitor_0516,22,ifgm_dgcnn,157199.375,2026.4947509765625,-155172.875,156930.84375,2026.281005859375,-154904.5625,-268.53125,268.3125
1373,monitor_0517,22,ifgm_dgcnn,153263.03125,1977.4822998046875,-151285.546875,152787.296875,1983.814697265625,-150803.484375,-475.734375,482.0625
1374,monitor_0518,22,ifgm_dgcnn,161957.390625,1675.4005126953125,-160281.984375,161663.96875,1681.474365234375,-159982.5,-293.421875,299.484375
1375,monitor_0519,22,ifgm_dgcnn,125869.6875,2613.0859375,-123256.6015625,125481.0234375,2617.935302734375,-122863.0859375,-388.6640625,393.515625
1376,monitor_0520,22,ifgm_dgcnn,159447.921875,1934.659912109375,-157513.265625,158510.71875,1934.9388427734375,-156575.78125,-937.203125,937.484375
1377,monitor_0521,22,ifgm_dgcnn,151718.453125,2326.218017578125,-149392.234375,151650.46875,2327.830810546875,-149322.640625,-67.984375,69.59375
1378,monitor_0522,22,ifgm_dgcnn,148369.828125,1977.64794921875,-146392.1875,148007.484375,1991.8673095703125,-146015.609375,-362.34375,376.578125
1379,monitor_0523,22,ifgm_dgcnn,153025.375,1709.669921875,-151315.703125,152599.5,1712.270751953125,-150887.234375,-425.875,428.46875
1380,monitor_0524,22,ifgm_dgcnn,153136.5,1731.2628173828125,-151405.234375,152778.5,1736.832275390625,-151041.671875,-358.0,363.5625
1381,monitor_0525,22,ifgm_dgcnn,160546.46875,2054.654052734375,-158491.8125,160022.78125,2057.11328125,-157965.671875,-523.6875,526.140625
1382,monitor_0526,22,ifgm_dgcnn,159290.640625,2211.560546875,-157079.078125,158916.09375,2217.413818359375,-156698.6875,-374.546875,380.390625
1383,monitor_0527,22,ifgm_dgcnn,162213.109375,1839.7962646484375,-160373.3125,162199.40625,1844.3992919921875,-160355.0,-13.703125,18.3125
1384,monitor_0528,22,ifgm_dgcnn,160546.46875,1862.3253173828125,-158684.140625,159805.921875,1869.84619140625,-157936.078125,-740.546875,748.0625
1385,monitor_0529,22,ifgm_dgcnn,160990.046875,1928.8240966796875,-159061.21875,160795.09375,1930.471435546875,-158864.625,-194.953125,196.59375
1386,monitor_0530,22,ifgm_dgcnn,162852.734375,2123.723876953125,-160729.015625,162548.390625,2125.834716796875,-160422.5625,-304.34375,306.453125
1387,monitor_0531,22,ifgm_dgcnn,125601.1953125,2776.936767578125,-122824.2578125,125293.828125,2776.322021484375,-122517.5078125,-307.3671875,306.75
1388,monitor_0532,22,ifgm_dgcnn,161348.8125,1982.6357421875,-159366.171875,160960.65625,1986.0225830078125,-158974.640625,-388.15625,391.53125
1389,monitor_0533,22,ifgm_dgcnn,159456.3125,2035.27587890625,-157421.03125,159009.75,2040.591064453125,-156969.15625,-446.5625,451.875
1390,monitor_0534,22,ifgm_dgcnn,157109.859375,1888.036376953125,-155221.828125,156760.546875,1893.924072265625,-154866.625,-349.3125,355.203125
1391,monitor_0535,22,ifgm_dgcnn,160144.0,2218.72900390625,-157925.265625,159993.328125,2224.763671875,-157768.5625,-150.671875,156.703125
1392,monitor_0536,22,ifgm_dgcnn,155333.453125,1949.94775390625,-153383.5,154984.4375,1959.64013671875,-153024.796875,-349.015625,358.703125
1393,monitor_0537,22,ifgm_dgcnn,160228.984375,1713.58935546875,-158515.390625,160074.921875,1716.7198486328125,-158358.203125,-154.0625,157.1875
1394,monitor_0538,22,ifgm_dgcnn,160518.40625,1886.7208251953125,-158631.6875,160022.78125,1890.32421875,-158132.453125,-495.625,499.234375
1395,monitor_0539,22,ifgm_dgcnn,148252.46875,1856.9896240234375,-146395.484375,147407.203125,1859.9228515625,-145547.28125,-845.265625,848.203125
1396,monitor_0540,22,ifgm_dgcnn,159652.15625,2097.897216796875,-157554.265625,159440.265625,2105.454833984375,-157334.8125,-211.890625,219.453125
1397,monitor_0541,22,ifgm_dgcnn,156204.015625,2124.046630859375,-154079.96875,155888.09375,2137.2353515625,-153750.859375,-315.921875,329.109375
1398,monitor_0542,22,ifgm_dgcnn,159111.640625,1910.0294189453125,-157201.609375,158574.921875,1919.812255859375,-156655.109375,-536.71875,546.5
1399,monitor_0543,22,ifgm_dgcnn,160180.03125,1825.2928466796875,-158354.734375,159559.15625,1832.564208984375,-157726.59375,-620.875,628.140625
1400,monitor_0544,22,ifgm_dgcnn,163048.21875,1874.4622802734375,-161173.75,162754.671875,1877.87353515625,-160876.796875,-293.546875,296.953125
1401,monitor_0545,22,ifgm_dgcnn,159745.265625,1944.4613037109375,-157800.796875,159597.640625,1947.4371337890625,-157650.203125,-147.625,150.59375
1402,monitor_0546,22,ifgm_dgcnn,158954.859375,2060.267822265625,-156894.59375,158715.171875,2062.6142578125,-156652.5625,-239.6875,242.03125
1403,monitor_0547,22,ifgm_dgcnn,155850.484375,1771.647216796875,-154078.84375,155001.921875,1779.9039306640625,-153222.015625,-848.5625,856.828125
1404,monitor_0548,22,ifgm_dgcnn,156561.3125,2153.31640625,-154408.0,156208.484375,2158.310546875,-154050.171875,-352.828125,357.828125
1405,monitor_0549,22,ifgm_dgcnn,157366.578125,2016.1678466796875,-155350.40625,157195.96875,2015.910400390625,-155180.0625,-170.609375,170.34375
1406,monitor_0550,22,ifgm_dgcnn,161527.828125,1940.535400390625,-159587.296875,161088.0,1947.0936279296875,-159140.90625,-439.828125,446.390625
1407,monitor_0551,22,ifgm_dgcnn,157165.625,1932.259765625,-155233.359375,156526.046875,1927.81640625,-154598.234375,-639.578125,635.125
1408,monitor_0552,22,ifgm_dgcnn,157102.609375,2002.160888671875,-155100.453125,156846.546875,2003.4351806640625,-154843.109375,-256.0625,257.34375
1409,monitor_0553,22,ifgm_dgcnn,158605.265625,2038.2808837890625,-156566.984375,158272.375,2045.73291015625,-156226.640625,-332.890625,340.34375
1410,monitor_0554,22,ifgm_dgcnn,162120.109375,1782.159912109375,-160337.953125,161668.109375,1785.842529296875,-159882.265625,-452.0,455.6875
1411,monitor_0555,22,ifgm_dgcnn,153310.984375,2141.098876953125,-151169.890625,153052.0625,2148.77783203125,-150903.28125,-258.921875,266.609375
1412,monitor_0556,22,ifgm_dgcnn,160492.453125,2055.625,-158436.828125,159875.515625,2066.58447265625,-157808.9375,-616.9375,627.890625
1413,monitor_0557,22,ifgm_dgcnn,140538.0625,1778.7000732421875,-138759.359375,140333.328125,1786.095458984375,-138547.234375,-204.734375,212.125
1414,monitor_0558,22,ifgm_dgcnn,162153.203125,1976.1015625,-160177.09375,161765.59375,1977.5572509765625,-159788.03125,-387.609375,389.0625
1415,monitor_0559,22,ifgm_dgcnn,160440.84375,2016.866943359375,-158423.984375,160066.640625,2025.1153564453125,-158041.53125,-374.203125,382.453125
1416,monitor_0560,22,ifgm_dgcnn,143851.296875,1602.6793212890625,-142248.625,143160.15625,1610.8900146484375,-141549.265625,-691.140625,699.359375
1417,monitor_0561,22,ifgm_dgcnn,157292.359375,1853.85595703125,-155438.5,156803.015625,1858.5037841796875,-154944.515625,-489.34375,493.984375
1418,monitor_0562,22,ifgm_dgcnn,126529.09375,2484.498046875,-124044.59375,126261.4765625,2487.15869140625,-123774.3203125,-267.6171875,270.2734375
1419,monitor_0563,22,ifgm_dgcnn,157020.359375,1837.6158447265625,-155182.75,156480.875,1846.2496337890625,-154634.625,-539.484375,548.125
1420,monitor_0564,22,ifgm_dgcnn,161765.59375,2035.7919921875,-159729.796875,161527.828125,2035.7982177734375,-159492.03125,-237.765625,237.765625
1421,monitor_0565,22,ifgm_dgcnn,161474.765625,1810.9735107421875,-159663.796875,161242.015625,1813.494140625,-159428.515625,-232.75,235.28125
1422,night_stand_0201,23,ifgm_dgcnn,129796.875,2006.665283203125,-127790.2109375,129633.875,2010.2459716796875,-127623.6328125,-163.0,166.578125
1423,night_stand_0202,23,ifgm_dgcnn,130281.4296875,2957.5244140625,-127323.90625,130281.4296875,2957.31396484375,-127324.1171875,0.0,-0.2109375
1424,night_stand_0203,23,ifgm_dgcnn,125851.9765625,2701.424072265625,-123150.5546875,125851.9765625,2701.432861328125,-123150.546875,0.0,0.0078125
1425,night_stand_0204,23,ifgm_dgcnn,134124.03125,2327.828125,-131796.203125,133945.03125,2333.63720703125,-131611.390625,-179.0,184.8125
1426,night_stand_0205,23,ifgm_dgcnn,130060.828125,1477.36669921875,-128583.4609375,129971.3359375,1477.254150390625,-128494.078125,-89.4921875,89.3828125
1427,night_stand_0206,23,ifgm_dgcnn,130903.28125,1969.104248046875,-128934.1796875,130481.8671875,1975.9000244140625,-128505.96875,-421.4140625,428.2109375
1428,night_stand_0207,23,ifgm_dgcnn,133727.28125,1171.74462890625,-132555.53125,133731.765625,1171.7425537109375,-132560.015625,4.484375,-4.484375
1429,night_stand_0208,23,ifgm_dgcnn,132142.71875,2948.967041015625,-129193.75,132097.65625,2946.497802734375,-129151.15625,-45.0625,42.59375
1430,night_stand_0209,23,ifgm_dgcnn,126558.28125,2083.677734375,-124474.6015625,126558.28125,2083.550537109375,-124474.734375,0.0,-0.1328125
1431,night_stand_0210,23,ifgm_dgcnn,132087.984375,2336.9384765625,-129751.046875,132087.984375,2336.8125,-129751.171875,0.0,-0.125
1432,night_stand_0211,23,ifgm_dgcnn,129637.484375,3150.5751953125,-126486.90625,129446.4375,3151.813232421875,-126294.625,-191.046875,192.28125
1433,night_stand_0212,23,ifgm_dgcnn,130321.5546875,1540.898193359375,-128780.65625,130321.5546875,1540.8880615234375,-128780.6640625,0.0,-0.0078125
1434,night_stand_0213,23,ifgm_dgcnn,126901.0625,2094.16455078125,-124806.8984375,126241.5,2105.280517578125,-124136.21875,-659.5625,670.6796875
1435,night_stand_0214,23,ifgm_dgcnn,128723.234375,2455.13525390625,-126268.1015625,128658.1484375,2456.26220703125,-126201.8828125,-65.0859375,66.21875
1436,night_stand_0215,23,ifgm_dgcnn,134048.796875,2374.08935546875,-131674.703125,133931.078125,2375.74853515625,-131555.328125,-117.71875,119.375
1437,night_stand_0216,23,ifgm_dgcnn,138986.46875,2402.917724609375,-136583.546875,138907.328125,2405.4228515625,-136501.90625,-79.140625,81.640625
1438,night_stand_0217,23,ifgm_dgcnn,154805.4375,1485.1611328125,-153320.28125,154674.296875,1489.1407470703125,-153185.15625,-131.140625,135.125
1439,night_stand_0218,23,ifgm_dgcnn,134324.40625,2332.090087890625,-131992.3125,133982.625,2334.598388671875,-131648.03125,-341.78125,344.28125
1440,night_stand_0219,23,ifgm_dgcnn,125660.03125,1966.66552734375,-123693.3671875,125371.1328125,1973.194091796875,-123397.9375,-288.8984375,295.4296875
1441,night_stand_0220,23,ifgm_dgcnn,121013.5625,2277.879150390625,-118735.6796875,121013.5625,2277.876708984375,-118735.6875,0.0,-0.0078125
1442,night_stand_0221,23,ifgm_dgcnn,126321.75,1294.4239501953125,-125027.328125,126232.234375,1295.3297119140625,-124936.90625,-89.515625,90.421875
1443,night_stand_0222,23,ifgm_dgcnn,129698.9765625,2334.069580078125,-127364.90625,129726.984375,2336.838623046875,-127390.1484375,28.0078125,-25.2421875
1444,night_stand_0223,23,ifgm_dgcnn,131939.375,2985.412109375,-128953.9609375,131939.375,2985.1806640625,-128954.1953125,0.0,-0.234375
1445,night_stand_0224,23,ifgm_dgcnn,129207.9453125,3140.043701171875,-126067.8984375,129195.1640625,3138.108154296875,-126057.0546875,-12.78125,10.84375
1446,night_stand_0225,23,ifgm_dgcnn,126782.015625,1982.99072265625,-124799.0234375,126355.25,1988.5870361328125,-124366.6640625,-426.765625,432.359375
1447,night_stand_0226,23,ifgm_dgcnn,132513.96875,2999.214111328125,-129514.7578125,132513.96875,2999.15087890625,-129514.8203125,0.0,-0.0625
1448,night_stand_0227,23,ifgm_dgcnn,129272.4609375,2484.696533203125,-126787.765625,129110.53125,2487.060546875,-126623.46875,-161.9296875,164.296875
1449,night_stand_0228,23,ifgm_dgcnn,135972.265625,2945.70263671875,-133026.5625,135972.265625,2945.60498046875,-133026.65625,0.0,-0.09375
1450,night_stand_0229,23,ifgm_dgcnn,127983.765625,2038.666748046875,-125945.1015625,127726.078125,2040.2933349609375,-125685.78125,-257.6875,259.3203125
1451,night_stand_0230,23,ifgm_dgcnn,130150.34375,2332.77734375,-127817.5625,130060.828125,2332.979736328125,-127727.8515625,-89.515625,89.7109375
1452,night_stand_0231,23,ifgm_dgcnn,137841.453125,2612.458984375,-135229.0,137747.6875,2613.23095703125,-135134.453125,-93.765625,94.546875
1453,night_stand_0232,23,ifgm_dgcnn,128723.234375,2537.39501953125,-126185.8359375,128605.09375,2537.481689453125,-126067.609375,-118.140625,118.2265625
1454,night_stand_0233,23,ifgm_dgcnn,132407.03125,3042.899169921875,-129364.1328125,132321.71875,3045.200439453125,-129276.515625,-85.3125,87.6171875
1455,night_stand_0234,23,ifgm_dgcnn,130891.375,2762.82763671875,-128128.546875,130891.375,2762.4638671875,-128128.9140625,0.0,-0.3671875
1456,night_stand_0235,23,ifgm_dgcnn,128300.5,2461.333740234375,-125839.1640625,127983.765625,2477.8896484375,-125505.875,-316.734375,333.2890625
1457,night_stand_0236,23,ifgm_dgcnn,129954.0625,3183.0029296875,-126771.0625,129874.0390625,3184.45751953125,-126689.578125,-80.0234375,81.484375
1458,night_stand_0237,23,ifgm_dgcnn,131650.421875,2901.7548828125,-128748.6640625,131556.4375,2902.847412109375,-128653.59375,-93.984375,95.0703125
1459,night_stand_0238,23,ifgm_dgcnn,135256.234375,1878.4029541015625,-133377.828125,135261.421875,1878.0838623046875,-133383.34375,5.1875,-5.515625
1460,night_stand_0239,23,ifgm_dgcnn,126273.4375,2552.21142578125,-123721.2265625,125883.4921875,2559.802734375,-123323.6875,-389.9453125,397.5390625
1461,night_stand_0240,23,ifgm_dgcnn,131662.296875,2374.759521484375,-129287.5390625,131466.9375,2381.234375,-129085.703125,-195.359375,201.8359375
1462,night_stand_0241,23,ifgm_dgcnn,130741.1875,2660.625244140625,-128080.5625,130741.1875,2660.547119140625,-128080.640625,0.0,-0.078125
1463,night_stand_0242,23,ifgm_dgcnn,132624.078125,2287.331787109375,-130336.75,132407.03125,2291.35205078125,-130115.6796875,-217.046875,221.0703125
1464,night_stand_0243,23,ifgm_dgcnn,131899.640625,2848.220947265625,-129051.421875,131849.859375,2849.08837890625,-129000.7734375,-49.78125,50.6484375
1465,night_stand_0244,23,ifgm_dgcnn,128296.1796875,2019.6290283203125,-126276.546875,128252.265625,2021.7611083984375,-126230.5078125,-43.9140625,46.0390625
1466,night_stand_0245,23,ifgm_dgcnn,129914.6796875,1746.810791015625,-128167.8671875,129767.15625,1750.118896484375,-128017.0390625,-147.5234375,150.828125
1467,night_stand_0246,23,ifgm_dgcnn,133633.453125,2446.60205078125,-131186.84375,133262.46875,2450.246826171875,-130812.21875,-370.984375,374.625
1468,night_stand_0247,23,ifgm_dgcnn,131989.125,2970.65478515625,-129018.46875,131989.125,2970.51708984375,-129018.609375,0.0,-0.140625
1469,night_stand_0248,23,ifgm_dgcnn,129024.7890625,2819.1337890625,-126205.65625,128774.4140625,2824.42236328125,-125949.9921875,-250.375,255.6640625
1470,night_stand_0249,23,ifgm_dgcnn,144958.078125,1694.762939453125,-143263.3125,144363.9375,1703.0330810546875,-142660.90625,-594.140625,602.40625
1471,night_stand_0250,23,ifgm_dgcnn,126554.515625,1601.2467041015625,-124953.265625,126420.5078125,1601.187744140625,-124819.3203125,-134.0078125,133.9453125
1472,night_stand_0251,23,ifgm_dgcnn,129239.3203125,2473.858642578125,-126765.4609375,129038.890625,2475.3583984375,-126563.53125,-200.4296875,201.9296875
1473,night_stand_0252,23,ifgm_dgcnn,146027.5,2766.2568359375,-143261.25,146027.5,2766.189208984375,-143261.3125,0.0,-0.0625
1474,night_stand_0253,23,ifgm_dgcnn,134393.3125,1847.2567138671875,-132546.0625,134311.078125,1845.74462890625,-132465.328125,-82.234375,80.734375
1475,night_stand_0254,23,ifgm_dgcnn,130844.1953125,3123.57177734375,-127720.625,130840.4296875,3123.17822265625,-127717.25,-3.765625,3.375
1476,night_stand_0255,23,ifgm_dgcnn,126241.5,2577.0146484375,-123664.484375,126152.0,2578.549072265625,-123573.453125,-89.5,91.03125
1477,night_stand_0256,23,ifgm_dgcnn,127522.4140625,2497.03759765625,-125025.375,127364.5703125,2500.62890625,-124863.9375,-157.84375,161.4375
1478,night_stand_0257,23,ifgm_dgcnn,130235.890625,3217.736572265625,-127018.15625,130235.890625,3217.634033203125,-127018.2578125,0.0,-0.1015625
1479,night_stand_0258,23,ifgm_dgcnn,135327.5625,2171.614501953125,-133155.953125,135233.796875,2172.198974609375,-133061.59375,-93.765625,94.359375
1480,night_stand_0259,23,ifgm_dgcnn,130732.4296875,1866.1763916015625,-128866.25,130642.9375,1866.696044921875,-128776.2421875,-89.4921875,90.0078125
1481,night_stand_0260,23,ifgm_dgcnn,130955.84375,2517.124755859375,-128438.71875,130906.890625,2516.32080078125,-128390.5703125,-48.953125,48.1484375
1482,night_stand_0261,23,ifgm_dgcnn,129217.8984375,2022.1661376953125,-127195.734375,129217.8984375,2021.967529296875,-127195.9296875,0.0,-0.1953125
